,Image_Name,Image_label,Image_Type
4630,15508,1,Forest
4631,15513,5,Street
4632,15519,2,Glacier
4633,15520,4,Sea
4634,15524,0,Buildings
4635,15525,4,Sea
4636,15527,5,Street
4637,15537,4,Sea
4638,15543,0,Buildings
4639,15548,1,Forest
4640,15552,4,Sea
4641,15555,5,Street
4642,15563,1,Forest
4643,15566,0,Buildings
4644,15576,0,Buildings
4645,15578,2,Glacier
4646,15583,4,Sea
4647,15591,2,Glacier
4648,15602,1,Forest
4649,15603,3,Mountain
4650,15610,2,Glacier
4651,15612,0,Buildings
4652,15619,4,Sea
4653,15621,4,Sea
4654,15623,4,Sea
4655,15629,1,Forest
4656,15630,1,Forest
4657,15631,5,Street
4658,15632,4,Sea
4659,15634,3,Mountain
4660,15638,2,Glacier
4661,15642,4,Sea
4662,15643,1,Forest
4663,15645,0,Buildings
4664,15646,0,Buildings
4665,15647,2,Glacier
4666,15648,5,Street
4667,15649,3,Mountain
4668,15652,3,Mountain
4669,15658,0,Buildings
4670,15662,4,Sea
4671,15663,0,Buildings
4672,15669,5,Street
4673,15670,1,Forest
4674,15676,0,Buildings
4675,15678,1,Forest
4676,15679,4,Sea
4677,15685,2,Glacier
4678,15686,2,Glacier
4679,15688,4,Sea
4680,15698,0,Buildings
4681,15700,0,Buildings
4682,15706,0,Buildings
4683,15707,5,Street
4684,15710,5,Street
4685,15712,0,Buildings
4686,15713,2,Glacier
4687,15717,0,Buildings
4688,15720,3,Mountain
4689,15722,0,Buildings
4690,15723,0,Buildings
4691,15726,0,Buildings
4692,15727,3,Mountain
4693,15728,1,Forest
4694,15731,4,Sea
4695,15733,1,Forest
4696,15735,0,Buildings
4697,15737,3,Mountain
4698,15738,0,Buildings
4699,15744,1,Forest
4700,15745,4,Sea
4701,15746,3,Mountain
4702,15747,3,Mountain
4703,15750,2,Glacier
4704,15758,4,Sea
4705,15762,2,Glacier
4706,15764,1,Forest
4707,15765,3,Mountain
4708,15766,4,Sea
4709,15772,0,Buildings
4710,15779,3,Mountain
4711,15781,5,Street
4712,15786,5,Street
4713,15788,3,Mountain
4714,15801,5,Street
4715,15805,1,Forest
4716,15825,2,Glacier
4717,15829,2,Glacier
4718,15830,0,Buildings
4719,15832,3,Mountain
4720,15834,0,Buildings
4721,15836,1,Forest
4722,15838,5,Street
4723,15840,5,Street
4724,15846,4,Sea
4725,15847,0,Buildings
4726,15848,3,Mountain
4727,15849,0,Buildings
4728,15850,5,Street
4729,15859,4,Sea
4730,15863,1,Forest
4731,15866,2,Glacier
4732,15868,0,Buildings
4733,15870,5,Street
4734,15878,5,Street
4735,15879,2,Glacier
4736,15881,3,Mountain
4737,15887,1,Forest
4738,15888,5,Street
4739,15890,1,Forest
4740,15891,2,Glacier
4741,15895,1,Forest
4742,15896,0,Buildings
4743,15900,1,Forest
4744,15902,3,Mountain
4745,15904,4,Sea
4746,15909,1,Forest
4747,15910,5,Street
4748,15912,3,Mountain
4749,15914,0,Buildings
4750,15916,0,Buildings
4751,15917,3,Mountain
4752,15918,4,Sea
4753,15922,2,Glacier
4754,15924,4,Sea
4755,15927,2,Glacier
4756,15928,2,Glacier
4757,15929,0,Buildings
4758,15933,3,Mountain
4759,15934,2,Glacier
4760,15935,1,Forest
4761,15941,3,Mountain
4762,15946,2,Glacier
4763,15947,2,Glacier
4764,15951,5,Street
4765,15954,2,Glacier
4766,15958,3,Mountain
4767,15963,4,Sea
4768,15964,4,Sea
4769,15967,1,Forest
4770,15969,4,Sea
4771,15974,4,Sea
4772,15975,1,Forest
4773,15979,4,Sea
4774,15980,1,Forest
4775,15981,4,Sea
4776,15983,4,Sea
4777,15984,0,Buildings
4778,15993,2,Glacier
4779,15994,0,Buildings
4780,16000,1,Forest
4781,16014,1,Forest
4782,16015,0,Buildings
4783,16023,0,Buildings
4784,16028,5,Street
4785,16029,3,Mountain
4786,16033,3,Mountain
4787,16035,0,Buildings
4788,16039,2,Glacier
4789,16040,1,Forest
4790,16042,5,Street
4791,16045,3,Mountain
4792,16051,2,Glacier
4793,16056,3,Mountain
4794,16058,1,Forest
4795,16063,2,Glacier
4796,16068,2,Glacier
4797,16071,1,Forest
4798,16075,5,Street
4799,16084,0,Buildings
4800,16089,0,Buildings
4801,16093,4,Sea
4802,16094,2,Glacier
4803,16096,1,Forest
4804,16098,0,Buildings
4805,16099,2,Glacier
4806,16102,1,Forest
4807,16106,3,Mountain
4808,16107,2,Glacier
4809,16110,2,Glacier
4810,16117,5,Street
4811,16119,1,Forest
4812,16120,2,Glacier
4813,16121,0,Buildings
4814,16125,5,Street
4815,16127,0,Buildings
4816,16129,4,Sea
4817,16135,0,Buildings
4818,16140,1,Forest
4819,16145,3,Mountain
4820,16146,5,Street
4821,16148,2,Glacier
4822,16151,2,Glacier
4823,16158,3,Mountain
4824,16161,0,Buildings
4825,16167,5,Street
4826,16169,0,Buildings
4827,16177,5,Street
4828,16178,4,Sea
4829,16181,1,Forest
4830,16186,3,Mountain
4831,16193,3,Mountain
4832,16196,2,Glacier
4833,16197,0,Buildings
4834,16202,2,Glacier
4835,16204,0,Buildings
4836,16210,5,Street
4837,16213,1,Forest
4838,16216,3,Mountain
4839,16217,1,Forest
4840,16220,3,Mountain
4841,16224,1,Forest
4842,16228,4,Sea
4843,16229,4,Sea
4844,16230,4,Sea
4845,16232,3,Mountain
4846,16233,3,Mountain
4847,16235,2,Glacier
4848,16242,4,Sea
4849,16256,5,Street
4850,16263,4,Sea
4851,16264,0,Buildings
4852,16265,5,Street
4853,16266,3,Mountain
4854,16270,5,Street
4855,16271,5,Street
4856,16273,3,Mountain
4857,16275,5,Street
4858,16277,0,Buildings
4859,16291,3,Mountain
4860,16298,0,Buildings
4861,16299,4,Sea
4862,16300,3,Mountain
4863,16304,2,Glacier
4864,16305,3,Mountain
4865,16313,1,Forest
4866,16317,4,Sea
4867,16318,3,Mountain
4868,16319,4,Sea
4869,16323,5,Street
4870,16327,5,Street
4871,16328,1,Forest
4872,16329,3,Mountain
4873,16332,3,Mountain
4874,16337,3,Mountain
4875,16343,1,Forest
4876,16344,4,Sea
4877,16347,4,Sea
4878,16351,1,Forest
4879,16353,1,Forest
4880,16357,3,Mountain
4881,16360,4,Sea
4882,16361,2,Glacier
4883,16373,5,Street
4884,16378,3,Mountain
4885,16379,5,Street
4886,16380,0,Buildings
4887,16384,0,Buildings
4888,16393,5,Street
4889,16396,5,Street
4890,16397,3,Mountain
4891,16401,3,Mountain
4892,16403,0,Buildings
4893,16405,3,Mountain
4894,16406,2,Glacier
4895,16408,4,Sea
4896,16410,3,Mountain
4897,16411,1,Forest
4898,16412,3,Mountain
4899,16415,4,Sea
4900,16424,1,Forest
4901,16428,4,Sea
4902,16429,1,Forest
4903,16436,0,Buildings
4904,16442,4,Sea
4905,16444,0,Buildings
4906,16445,3,Mountain
4907,16446,4,Sea
4908,16447,2,Glacier
4909,16449,5,Street
4910,16454,0,Buildings
4911,16461,1,Forest
4912,16462,4,Sea
4913,16464,3,Mountain
4914,16465,0,Buildings
4915,16471,1,Forest
4916,16475,5,Street
4917,16477,5,Street
4918,16480,2,Glacier
4919,16484,5,Street
4920,16486,1,Forest
4921,16487,3,Mountain
4922,16497,1,Forest
4923,16499,5,Street
4924,16501,2,Glacier
4925,16508,3,Mountain
4926,16514,5,Street
4927,16519,2,Glacier
4928,16524,2,Glacier
4929,16526,4,Sea
4930,16530,3,Mountain
4931,16532,2,Glacier
4932,16535,2,Glacier
4933,16536,3,Mountain
4934,16539,0,Buildings
4935,16541,5,Street
4936,16542,3,Mountain
4937,16546,0,Buildings
4938,16548,2,Glacier
4939,16551,4,Sea
4940,16552,0,Buildings
4941,16553,4,Sea
4942,16554,0,Buildings
4943,16558,3,Mountain
4944,16576,3,Mountain
4945,16587,5,Street
4946,16591,3,Mountain
4947,16597,0,Buildings
4948,16601,3,Mountain
4949,16603,2,Glacier
4950,16605,3,Mountain
4951,16606,5,Street
4952,16608,3,Mountain
4953,16617,3,Mountain
4954,16619,4,Sea
4955,16622,3,Mountain
4956,16626,0,Buildings
4957,16628,1,Forest
4958,16630,3,Mountain
4959,16632,2,Glacier
4960,16634,5,Street
4961,16635,5,Street
4962,16637,3,Mountain
4963,16639,5,Street
4964,16649,4,Sea
4965,16650,4,Sea
4966,16653,4,Sea
4967,16656,5,Street
4968,16660,2,Glacier
4969,16662,4,Sea
4970,16663,4,Sea
4971,16666,0,Buildings
4972,16676,4,Sea
4973,16678,5,Street
4974,16680,5,Street
4975,16684,3,Mountain
4976,16685,3,Mountain
4977,16686,3,Mountain
4978,16687,2,Glacier
4979,16688,3,Mountain
4980,16689,4,Sea
4981,16690,2,Glacier
4982,16698,4,Sea
4983,16699,2,Glacier
4984,16702,0,Buildings
4985,16704,1,Forest
4986,16706,2,Glacier
4987,16713,0,Buildings
4988,16714,5,Street
4989,16718,3,Mountain
4990,16722,3,Mountain
4991,16724,2,Glacier
4992,16725,3,Mountain
4993,16729,1,Forest
4994,16737,1,Forest
4995,16738,4,Sea
4996,16742,3,Mountain
4997,16743,2,Glacier
4998,16747,2,Glacier
4999,16749,2,Glacier
5000,16751,3,Mountain
5001,16754,2,Glacier
5002,16758,5,Street
5003,16759,4,Sea
5004,16760,1,Forest
5005,16766,3,Mountain
5006,16767,0,Buildings
5007,16772,4,Sea
5008,16777,1,Forest
5009,16779,3,Mountain
5010,16780,1,Forest
5011,16781,3,Mountain
5012,16782,1,Forest
5013,16784,2,Glacier
5014,16787,3,Mountain
5015,16789,4,Sea
5016,16790,2,Glacier
5017,16791,4,Sea
5018,16794,0,Buildings
5019,16796,1,Forest
5020,16803,1,Forest
5021,16814,5,Street
5022,16815,2,Glacier
5023,16816,5,Street
5024,16818,2,Glacier
5025,16819,3,Mountain
5026,16820,0,Buildings
5027,16822,3,Mountain
5028,16825,1,Forest
5029,16836,5,Street
5030,16838,3,Mountain
5031,16839,3,Mountain
5032,16840,5,Street
5033,16841,3,Mountain
5034,16844,2,Glacier
5035,16846,4,Sea
5036,16849,5,Street
5037,16850,2,Glacier
5038,16851,1,Forest
5039,16854,2,Glacier
5040,16858,3,Mountain
5041,16859,1,Forest
5042,16860,0,Buildings
5043,16864,2,Glacier
5044,16866,4,Sea
5045,16877,5,Street
5046,16878,0,Buildings
5047,16881,1,Forest
5048,16883,1,Forest
5049,16886,0,Buildings
5050,16890,4,Sea
5051,16892,4,Sea
5052,16893,3,Mountain
5053,16894,3,Mountain
5054,16900,3,Mountain
5055,16907,4,Sea
5056,16908,4,Sea
5057,16909,1,Forest
5058,16915,1,Forest
5059,16918,0,Buildings
5060,16921,5,Street
5061,16922,1,Forest
5062,16924,0,Buildings
5063,16934,2,Glacier
5064,16937,4,Sea
5065,16940,3,Mountain
5066,16941,2,Glacier
5067,16945,4,Sea
5068,16947,0,Buildings
5069,16950,3,Mountain
5070,16955,4,Sea
5071,16957,2,Glacier
5072,16958,1,Forest
5073,16961,1,Forest
5074,16964,3,Mountain
5075,16967,3,Mountain
5076,16968,1,Forest
5077,16970,3,Mountain
5078,16976,3,Mountain
5079,16978,4,Sea
5080,16986,5,Street
5081,16987,1,Forest
5082,16993,3,Mountain
5083,16995,1,Forest
5084,16996,3,Mountain
5085,16997,1,Forest
5086,16999,3,Mountain
5087,17003,5,Street
5088,17010,2,Glacier
5089,17012,5,Street
5090,17016,1,Forest
5091,17023,4,Sea
5092,17035,3,Mountain
5093,17037,3,Mountain
5094,17039,3,Mountain
5095,17041,1,Forest
5096,17046,3,Mountain
5097,17048,4,Sea
5098,17050,5,Street
5099,17052,2,Glacier
5100,17054,2,Glacier
5101,17057,3,Mountain
5102,17059,5,Street
5103,17062,2,Glacier
5104,17068,3,Mountain
5105,17071,5,Street
5106,17079,4,Sea
5107,17080,5,Street
5108,17082,0,Buildings
5109,17083,0,Buildings
5110,17084,5,Street
5111,17086,4,Sea
5112,17088,0,Buildings
5113,17090,1,Forest
5114,17100,1,Forest
5115,17103,4,Sea
5116,17108,4,Sea
5117,17109,5,Street
5118,17115,5,Street
5119,17116,3,Mountain
5120,17118,0,Buildings
5121,17121,5,Street
5122,17125,1,Forest
5123,17127,3,Mountain
5124,17128,4,Sea
5125,17129,1,Forest
5126,17132,1,Forest
5127,17133,3,Mountain
5128,17134,0,Buildings
5129,17140,1,Forest
5130,17145,3,Mountain
5131,17146,3,Mountain
5132,17147,3,Mountain
5133,17148,4,Sea
5134,17150,4,Sea
5135,17153,2,Glacier
5136,17155,0,Buildings
5137,17157,3,Mountain
5138,17158,4,Sea
5139,17159,4,Sea
5140,17160,3,Mountain
5141,17162,5,Street
5142,17163,2,Glacier
5143,17167,5,Street
5144,17172,2,Glacier
5145,17177,1,Forest
5146,17182,5,Street
5147,17185,2,Glacier
5148,17186,2,Glacier
5149,17188,5,Street
5150,17192,2,Glacier
5151,17195,3,Mountain
5152,17196,4,Sea
5153,17197,4,Sea
5154,17199,4,Sea
5155,17203,4,Sea
5156,17208,1,Forest
5157,17210,5,Street
5158,17213,0,Buildings
5159,17215,1,Forest
5160,17218,4,Sea
5161,17219,0,Buildings
5162,17223,5,Street
5163,17224,4,Sea
5164,17231,2,Glacier
5165,17233,2,Glacier
5166,17241,5,Street
5167,17243,5,Street
5168,17245,4,Sea
5169,17247,2,Glacier
5170,17251,0,Buildings
5171,17253,2,Glacier
5172,17254,5,Street
5173,17255,5,Street
5174,17256,3,Mountain
5175,17261,3,Mountain
5176,17266,4,Sea
5177,17269,4,Sea
5178,17271,5,Street
5179,17276,5,Street
5180,17279,5,Street
5181,17280,2,Glacier
5182,17281,3,Mountain
5183,17282,3,Mountain
5184,17288,5,Street
5185,17289,1,Forest
5186,17290,2,Glacier
5187,17292,1,Forest
5188,17293,5,Street
5189,17294,3,Mountain
5190,17300,3,Mountain
5191,17303,1,Forest
5192,17304,2,Glacier
5193,17307,4,Sea
5194,17310,5,Street
5195,17316,2,Glacier
5196,17326,3,Mountain
5197,17327,2,Glacier
5198,17334,3,Mountain
5199,17340,2,Glacier
5200,17342,2,Glacier
5201,17349,3,Mountain
5202,17351,0,Buildings
5203,17357,3,Mountain
5204,17358,3,Mountain
5205,17365,1,Forest
5206,17366,4,Sea
5207,17367,5,Street
5208,17369,5,Street
5209,17375,3,Mountain
5210,17376,1,Forest
5211,17377,5,Street
5212,17382,2,Glacier
5213,17383,0,Buildings
5214,17386,4,Sea
5215,17388,4,Sea
5216,17391,0,Buildings
5217,17392,2,Glacier
5218,17395,4,Sea
5219,17398,5,Street
5220,17400,5,Street
5221,17405,4,Sea
5222,17407,2,Glacier
5223,17408,4,Sea
5224,17409,2,Glacier
5225,17414,3,Mountain
5226,17415,3,Mountain
5227,17422,3,Mountain
5228,17428,4,Sea
5229,17430,3,Mountain
5230,17436,5,Street
5231,17437,0,Buildings
5232,17438,0,Buildings
5233,17440,5,Street
5234,17447,3,Mountain
5235,17448,1,Forest
5236,17459,4,Sea
5237,17460,4,Sea
5238,17465,3,Mountain
5239,17467,1,Forest
5240,17471,3,Mountain
5241,17477,4,Sea
5242,17478,1,Forest
5243,17482,5,Street
5244,17487,1,Forest
5245,17489,3,Mountain
5246,17493,5,Street
5247,17501,4,Sea
5248,17505,4,Sea
5249,17512,2,Glacier
5250,17513,4,Sea
5251,17517,1,Forest
5252,17518,1,Forest
5253,17524,3,Mountain
5254,17525,0,Buildings
5255,17533,5,Street
5256,17534,0,Buildings
5257,17535,1,Forest
5258,17536,2,Glacier
5259,17538,2,Glacier
5260,17542,3,Mountain
5261,17546,1,Forest
5262,17549,2,Glacier
5263,17550,0,Buildings
5264,17556,3,Mountain
5265,17561,3,Mountain
5266,17565,3,Mountain
5267,17572,1,Forest
5268,17573,1,Forest
5269,17578,5,Street
5270,17580,5,Street
5271,17582,4,Sea
5272,17584,5,Street
5273,17592,3,Mountain
5274,17595,3,Mountain
5275,17596,4,Sea
5276,17598,1,Forest
5277,17599,2,Glacier
5278,17601,1,Forest
5279,17606,2,Glacier
5280,17608,0,Buildings
5281,17610,5,Street
5282,17614,1,Forest
5283,17618,4,Sea
5284,17619,0,Buildings
5285,17620,3,Mountain
5286,17623,5,Street
5287,17626,3,Mountain
5288,17627,1,Forest
5289,17629,2,Glacier
5290,17630,1,Forest
5291,17634,0,Buildings
5292,17635,1,Forest
5293,17637,0,Buildings
5294,17640,1,Forest
5295,17641,5,Street
5296,17644,0,Buildings
5297,17646,0,Buildings
5298,17649,3,Mountain
5299,17650,5,Street
5300,17653,4,Sea
5301,17656,0,Buildings
5302,17658,3,Mountain
5303,17659,5,Street
5304,17665,0,Buildings
5305,17669,1,Forest
5306,17676,0,Buildings
5307,17677,2,Glacier
5308,17681,1,Forest
5309,17684,5,Street
5310,17686,2,Glacier
5311,17692,1,Forest
5312,17694,3,Mountain
5313,17696,1,Forest
5314,17699,0,Buildings
5315,17703,5,Street
5316,17704,3,Mountain
5317,17709,5,Street
5318,17710,4,Sea
5319,17720,1,Forest
5320,17723,0,Buildings
5321,17728,4,Sea
5322,17733,3,Mountain
5323,17737,4,Sea
5324,17738,5,Street
5325,17746,2,Glacier
5326,17748,2,Glacier
5327,17749,1,Forest
5328,17752,1,Forest
5329,17753,1,Forest
5330,17754,4,Sea
5331,17762,5,Street
5332,17763,3,Mountain
5333,17772,3,Mountain
5334,17774,0,Buildings
5335,17778,2,Glacier
5336,17779,4,Sea
5337,17790,1,Forest
5338,17791,4,Sea
5339,17792,2,Glacier
5340,17800,4,Sea
5341,17802,2,Glacier
5342,17804,0,Buildings
5343,17813,2,Glacier
5344,17815,0,Buildings
5345,17816,2,Glacier
5346,17828,3,Mountain
5347,17829,3,Mountain
5348,17832,2,Glacier
5349,17833,1,Forest
5350,17836,0,Buildings
5351,17839,2,Glacier
5352,17843,2,Glacier
5353,17850,4,Sea
5354,17851,3,Mountain
5355,17858,5,Street
5356,17859,4,Sea
5357,17861,2,Glacier
5358,17862,4,Sea
5359,17863,5,Street
5360,17867,1,Forest
5361,17869,1,Forest
5362,17870,2,Glacier
5363,17871,3,Mountain
5364,17874,2,Glacier
5365,17876,1,Forest
5366,17878,4,Sea
5367,17879,5,Street
5368,17880,2,Glacier
5369,17883,3,Mountain
5370,17884,1,Forest
5371,17899,3,Mountain
5372,17901,3,Mountain
5373,17907,1,Forest
5374,17908,1,Forest
5375,17909,1,Forest
5376,17911,0,Buildings
5377,17917,5,Street
5378,17921,5,Street
5379,17929,1,Forest
5380,17931,0,Buildings
5381,17935,1,Forest
5382,17938,0,Buildings
5383,17943,5,Street
5384,17945,4,Sea
5385,17949,4,Sea
5386,17950,4,Sea
5387,17955,3,Mountain
5388,17960,0,Buildings
5389,17961,5,Street
5390,17974,2,Glacier
5391,17976,4,Sea
5392,17979,5,Street
5393,17982,3,Mountain
5394,17984,0,Buildings
5395,17988,0,Buildings
5396,17990,0,Buildings
5397,17995,5,Street
5398,18004,0,Buildings
5399,18008,5,Street
5400,18010,5,Street
5401,18013,3,Mountain
5402,18019,1,Forest
5403,18021,4,Sea
5404,18030,5,Street
5405,18032,5,Street
5406,18033,0,Buildings
5407,18036,3,Mountain
5408,18039,4,Sea
5409,18040,2,Glacier
5410,18041,5,Street
5411,18047,1,Forest
5412,18048,0,Buildings
5413,18049,0,Buildings
5414,18054,4,Sea
5415,18055,2,Glacier
5416,18058,5,Street
5417,18061,5,Street
5418,18062,2,Glacier
5419,18066,5,Street
5420,18067,3,Mountain
5421,18068,3,Mountain
5422,18069,0,Buildings
5423,18071,5,Street
5424,18080,2,Glacier
5425,18081,1,Forest
5426,18082,0,Buildings
5427,18083,4,Sea
5428,18085,4,Sea
5429,18090,3,Mountain
5430,18093,4,Sea
5431,18094,4,Sea
5432,18097,1,Forest
5433,18098,3,Mountain
5434,18109,3,Mountain
5435,18112,3,Mountain
5436,18113,5,Street
5437,18118,1,Forest
5438,18119,5,Street
5439,18121,5,Street
5440,18126,2,Glacier
5441,18127,0,Buildings
5442,18130,4,Sea
5443,18134,0,Buildings
5444,18141,5,Street
5445,18148,1,Forest
5446,18160,5,Street
5447,18168,2,Glacier
5448,18169,4,Sea
5449,18171,1,Forest
5450,18172,5,Street
5451,18174,5,Street
5452,18178,1,Forest
5453,18179,4,Sea
5454,18181,0,Buildings
5455,18183,2,Glacier
5456,18188,2,Glacier
5457,18193,5,Street
5458,18194,0,Buildings
5459,18198,5,Street
5460,18200,5,Street
5461,18210,1,Forest
5462,18212,4,Sea
5463,18220,1,Forest
5464,18223,1,Forest
5465,18225,0,Buildings
5466,18227,2,Glacier
5467,18228,0,Buildings
5468,18229,4,Sea
5469,18241,3,Mountain
5470,18246,2,Glacier
5471,18250,1,Forest
5472,18254,5,Street
5473,18257,4,Sea
5474,18259,0,Buildings
5475,18274,3,Mountain
5476,18276,4,Sea
5477,18278,1,Forest
5478,18282,1,Forest
5479,18285,4,Sea
5480,18286,0,Buildings
5481,18295,2,Glacier
5482,18296,1,Forest
5483,18297,4,Sea
5484,18298,3,Mountain
5485,18304,4,Sea
5486,18307,5,Street
5487,18314,3,Mountain
5488,18315,5,Street
5489,18319,4,Sea
5490,18326,4,Sea
5491,18330,3,Mountain
5492,18333,1,Forest
5493,18338,1,Forest
5494,18340,2,Glacier
5495,18346,0,Buildings
5496,18352,5,Street
5497,18357,0,Buildings
5498,18358,3,Mountain
5499,18362,5,Street
5500,18365,1,Forest
5501,18370,1,Forest
5502,18371,5,Street
5503,18376,2,Glacier
5504,18377,0,Buildings
5505,18378,5,Street
5506,18379,2,Glacier
5507,18387,1,Forest
5508,18391,1,Forest
5509,18395,3,Mountain
5510,18396,4,Sea
5511,18399,4,Sea
5512,18402,0,Buildings
5513,18404,0,Buildings
5514,18405,4,Sea
5515,18406,3,Mountain
5516,18410,0,Buildings
5517,18413,1,Forest
5518,18414,4,Sea
5519,18427,1,Forest
5520,18434,2,Glacier
5521,18448,1,Forest
5522,18450,1,Forest
5523,18458,0,Buildings
5524,18459,4,Sea
5525,18461,3,Mountain
5526,18464,1,Forest
5527,18475,0,Buildings
5528,18477,4,Sea
5529,18478,2,Glacier
5530,18479,2,Glacier
5531,18482,4,Sea
5532,18488,3,Mountain
5533,18491,2,Glacier
5534,18492,3,Mountain
5535,18497,0,Buildings
5536,18504,1,Forest
5537,18506,5,Street
5538,18509,4,Sea
5539,18510,0,Buildings
5540,18512,4,Sea
5541,18513,1,Forest
5542,18519,1,Forest
5543,18522,5,Street
5544,18528,3,Mountain
5545,18530,0,Buildings
5546,18536,3,Mountain
5547,18537,1,Forest
5548,18540,4,Sea
5549,18543,3,Mountain
5550,18545,2,Glacier
5551,18549,1,Forest
5552,18554,3,Mountain
5553,18562,3,Mountain
5554,18563,3,Mountain
5555,18570,5,Street
5556,18579,4,Sea
5557,18581,2,Glacier
5558,18583,5,Street
5559,18585,1,Forest
5560,18588,3,Mountain
5561,18589,4,Sea
5562,18591,1,Forest
5563,18594,0,Buildings
5564,18596,0,Buildings
5565,18599,2,Glacier
5566,18601,1,Forest
5567,18604,0,Buildings
5568,18607,5,Street
5569,18608,5,Street
5570,18609,0,Buildings
5571,18610,5,Street
5572,18611,5,Street
5573,18613,3,Mountain
5574,18616,1,Forest
5575,18617,2,Glacier
5576,18619,2,Glacier
5577,18620,4,Sea
5578,18623,4,Sea
5579,18624,1,Forest
5580,18626,3,Mountain
5581,18627,2,Glacier
5582,18633,4,Sea
5583,18635,5,Street
5584,18640,5,Street
5585,18641,4,Sea
5586,18642,1,Forest
5587,18647,2,Glacier
5588,18649,3,Mountain
5589,18650,5,Street
5590,18653,4,Sea
5591,18662,3,Mountain
5592,18665,4,Sea
5593,18669,3,Mountain
5594,18673,3,Mountain
5595,18681,3,Mountain
5596,18684,4,Sea
5597,18685,4,Sea
5598,18688,3,Mountain
5599,18693,1,Forest
5600,18695,2,Glacier
5601,18698,3,Mountain
5602,18703,1,Forest
5603,18706,3,Mountain
5604,18708,3,Mountain
5605,18713,2,Glacier
5606,18714,1,Forest
5607,18719,1,Forest
5608,18722,2,Glacier
5609,18727,1,Forest
5610,18728,0,Buildings
5611,18729,3,Mountain
5612,18732,5,Street
5613,18733,0,Buildings
5614,18734,1,Forest
5615,18738,2,Glacier
5616,18739,4,Sea
5617,18746,3,Mountain
5618,18747,3,Mountain
5619,18750,3,Mountain
5620,18759,5,Street
5621,18760,4,Sea
5622,18762,3,Mountain
5623,18766,1,Forest
5624,18768,4,Sea
5625,18774,4,Sea
5626,18775,5,Street
5627,18778,5,Street
5628,18782,1,Forest
5629,18800,2,Glacier
5630,18801,0,Buildings
5631,18802,5,Street
5632,18806,5,Street
5633,18810,5,Street
5634,18813,5,Street
5635,18818,4,Sea
5636,18825,0,Buildings
5637,18830,1,Forest
5638,18833,5,Street
5639,18836,1,Forest
5640,18844,0,Buildings
5641,18845,2,Glacier
5642,18847,4,Sea
5643,18850,2,Glacier
5644,18852,2,Glacier
5645,18857,0,Buildings
5646,18858,1,Forest
5647,18859,2,Glacier
5648,18861,2,Glacier
5649,18862,5,Street
5650,18867,1,Forest
5651,18868,1,Forest
5652,18869,0,Buildings
5653,18871,2,Glacier
5654,18873,1,Forest
5655,18879,5,Street
5656,18886,1,Forest
5657,18890,3,Mountain
5658,18892,4,Sea
5659,18896,2,Glacier
5660,18904,5,Street
5661,18910,4,Sea
5662,18924,3,Mountain
5663,18935,4,Sea
5664,18939,4,Sea
5665,18943,0,Buildings
5666,18948,5,Street
5667,18949,3,Mountain
5668,18953,3,Mountain
5669,18956,0,Buildings
5670,18961,2,Glacier
5671,18964,2,Glacier
5672,18966,3,Mountain
5673,18968,0,Buildings
5674,18969,4,Sea
5675,18970,1,Forest
5676,18973,0,Buildings
5677,18975,3,Mountain
5678,18976,4,Sea
5679,18979,3,Mountain
5680,18981,4,Sea
5681,18983,3,Mountain
5682,18985,3,Mountain
5683,18986,2,Glacier
5684,18987,2,Glacier
5685,18994,2,Glacier
5686,18996,0,Buildings
5687,18998,2,Glacier
5688,19006,1,Forest
5689,19008,0,Buildings
5690,19012,2,Glacier
5691,19018,1,Forest
5692,19021,4,Sea
5693,19022,5,Street
5694,19025,4,Sea
5695,19028,4,Sea
5696,19029,5,Street
5697,19033,4,Sea
5698,19034,3,Mountain
5699,19042,3,Mountain
5700,19046,5,Street
5701,19047,4,Sea
5702,19048,0,Buildings
5703,19050,5,Street
5704,19053,4,Sea
5705,19054,3,Mountain
5706,19059,3,Mountain
5707,19060,0,Buildings
5708,19062,2,Glacier
5709,19064,4,Sea
5710,19065,3,Mountain
5711,19069,3,Mountain
5712,19073,0,Buildings
5713,19074,0,Buildings
5714,19079,5,Street
5715,19082,0,Buildings
5716,19083,0,Buildings
5717,19084,5,Street
5718,19086,1,Forest
5719,19087,1,Forest
5720,19088,4,Sea
5721,19092,4,Sea
5722,19093,1,Forest
5723,19096,0,Buildings
5724,19099,2,Glacier
5725,19100,4,Sea
5726,19102,3,Mountain
5727,19105,1,Forest
5728,19106,4,Sea
5729,19107,1,Forest
5730,19109,1,Forest
5731,19111,3,Mountain
5732,19117,0,Buildings
5733,19123,2,Glacier
5734,19128,1,Forest
5735,19135,1,Forest
5736,19143,0,Buildings
5737,19146,5,Street
5738,19148,5,Street
5739,19149,3,Mountain
5740,19155,4,Sea
5741,19157,0,Buildings
5742,19160,0,Buildings
5743,19165,2,Glacier
5744,19172,4,Sea
5745,19174,5,Street
5746,19181,0,Buildings
5747,19188,1,Forest
5748,19190,1,Forest
5749,19191,4,Sea
5750,19194,4,Sea
5751,19201,1,Forest
5752,19208,2,Glacier
5753,19219,1,Forest
5754,19222,2,Glacier
5755,19229,1,Forest
5756,19231,5,Street
5757,19232,5,Street
5758,19233,0,Buildings
5759,19234,2,Glacier
5760,19239,0,Buildings
5761,19246,3,Mountain
5762,19248,3,Mountain
